,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.accept_rate,owner.profile_image,owner.display_name,owner.link,closed_date,closed_reason,accepted_answer_id,locked_date,migrated_to.other_site.styling.tag_background_color,migrated_to.other_site.styling.tag_foreground_color,migrated_to.other_site.styling.link_color,migrated_to.other_site.related_sites,migrated_to.other_site.markdown_extensions,migrated_to.other_site.site_state,migrated_to.other_site.high_resolution_icon_url,migrated_to.other_site.favicon_url,migrated_to.other_site.icon_url,migrated_to.other_site.audience,migrated_to.other_site.site_url,migrated_to.other_site.api_site_parameter,migrated_to.other_site.logo_url,migrated_to.other_site.name,migrated_to.other_site.site_type,migrated_to.on_date,migrated_to.question_id,migrated_to.other_site.launch_date,migrated_to.other_site.open_beta_date,migrated_to.other_site.closed_beta_date,migrated_to.other_site.twitter_account
52,"['javascript', 'blockchain', 'ethereum', 'web3', 'erc20']",False,17,1,0,1662362010,1662274842,,73597403,CC BY-SA 4.0,https://stackoverflow.com/questions/73597403/how-to-get-circulating-supply-of-a-token-on-ethereum,How to get circulating supply of a token on Ethereum?,1,19914134,registered,,https://lh3.googleusercontent.com/a-/AFdZucpvoe2nyixgf3P_WP39aG3uOOdhKSZYG96hA3dz=k-s256,Minato Nakamura,https://stackoverflow.com/users/19914134/minato-nakamura,,,,,,,,,,,,,,,,,,,,,,,,,
53,"['azure-devops', 'repository']",False,21,1,0,1662361977,1662274748,1662274963.0,73597392,CC BY-SA 4.0,https://stackoverflow.com/questions/73597392/repository-not-found-in-azure-devops,Repository not found in Azure DevOps,13,13509677,registered,,https://www.gravatar.com/avatar/78968f30d8580054ebbd972487ae687a?s=256&d=identicon&r=PG&f=1,Md. Imran Hossain,https://stackoverflow.com/users/13509677/md-imran-hossain,,,,,,,,,,,,,,,,,,,,,,,,,
54,"['sql', 'database', 'database-design', 'relational-database']",False,22,1,-3,1662361960,1662305033,1662361960.0,73600594,CC BY-SA 4.0,https://stackoverflow.com/questions/73600594/how-to-create-a-relational-database-to-represent-a-league,How to create a relational database to represent a league,43,14250597,registered,,https://lh3.googleusercontent.com/-BepzBr4bFOg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnRi5IBkXvbK-GzSNLjuKfz2B0V-w/photo.jpg?sz=256,Max Davies,https://stackoverflow.com/users/14250597/max-davies,,,,,,,,,,,,,,,,,,,,,,,,,
55,"['python', 'selenium', 'selenium-webdriver', 'beautifulsoup', 'selenium-chromedriver']",False,20,1,0,1662361932,1662329779,,73603152,CC BY-SA 4.0,https://stackoverflow.com/questions/73603152/python-scrape-loop-page-new-url-update-list,Python Scrape - loop page new url update list,417,2185024,registered,58.0,https://i.stack.imgur.com/Y1YGo.jpg?s=256&g=1,Andrew Glass,https://stackoverflow.com/users/2185024/andrew-glass,,,,,,,,,,,,,,,,,,,,,,,,,
56,"['integer', 'constraints', 'linear-programming', 'pyomo']",False,7,1,0,1662361880,1662314695,,73601700,CC BY-SA 4.0,https://stackoverflow.com/questions/73601700/lp-pyomo-constraint-with-integer-variable,"LP - PYOMO , constraint with integer variable",5,17406425,registered,,https://graph.facebook.com/10223602534602716/picture?type=large,Christos Logaras,https://stackoverflow.com/users/17406425/christos-logaras,,,,,,,,,,,,,,,,,,,,,,,,,
57,"['postgresql', 'directory-structure', 'postgresql-13']",False,17,1,0,1662361774,1662318537,1662361774.0,73602099,CC BY-SA 4.0,https://stackoverflow.com/questions/73602099/why-is-directory-pg-commit-ts-empty,Why is directory pg_commit_ts empty?,347,3143770,registered,11.0,https://i.stack.imgur.com/DiH83.jpg?s=256&g=1,Monika Yadav,https://stackoverflow.com/users/3143770/monika-yadav,,,,,,,,,,,,,,,,,,,,,,,,,
58,"['multithreading', 'parallel-processing', 'pthreads', 'openmp', 'llvm']",False,34,1,0,1662361505,1662271096,1662334141.0,73597089,CC BY-SA 4.0,https://stackoverflow.com/questions/73597089/easiest-way-to-make-basic-openmp-like-library,Easiest way to make basic OpenMP like library,219,1103122,registered,63.0,https://www.gravatar.com/avatar/56d3ad2d6f054a03a54b68dc8152866f?s=256&d=identicon&r=PG,Roy,https://stackoverflow.com/users/1103122/roy,,,,,,,,,,,,,,,,,,,,,,,,,
59,"['sql', 'database']",False,31,1,-2,1662361503,1662298514,1662298921.0,73599841,CC BY-SA 4.0,https://stackoverflow.com/questions/73599841/please-help-me-how-can-i-create-a-multi-table-in-sql,"Please help me, how can I create a multi table in sql?",9,17749429,registered,,https://lh3.googleusercontent.com/a-/AOh14GhgfiZ7yGBY2-v38OPBpfmXA4zpHFlJgWW8K7yv=k-s256,ТудыСюды,https://stackoverflow.com/users/17749429/%d0%a2%d1%83%d0%b4%d1%8b%d0%a1%d1%8e%d0%b4%d1%8b,,,,,,,,,,,,,,,,,,,,,,,,,
60,"['nlp', 'logistic-regression', 'sentiment-analysis']",False,14,1,0,1662361446,1662301384,1662301503.0,73600147,CC BY-SA 4.0,https://stackoverflow.com/questions/73600147/selecting-algorithms-to-test-their-performance-on-sentiment-analysis-performance,Selecting algorithms to test their performance on sentiment analysis performance,1,19916542,registered,,https://www.gravatar.com/avatar/66d745e7269f178e71b33552cf1ec912?s=256&d=identicon&r=PG,musanalytics,https://stackoverflow.com/users/19916542/musanalytics,,,,,,,,,,,,,,,,,,,,,,,,,
61,"['expo', 'supabase']",False,21,2,0,1662361403,1662311936,1662312160.0,73601394,CC BY-SA 4.0,https://stackoverflow.com/questions/73601394/error-typeerror-undefined-is-not-an-object-evaluating-globalthis-localstorag,ERROR [TypeError: undefined is not an object (evaluating &#39;globalThis.localStorage.getItem&#39;)],1,19917451,registered,,https://www.gravatar.com/avatar/26b51dacf6cdd48d4ece55f61694ec9b?s=256&d=identicon&r=PG,Zach812,https://stackoverflow.com/users/19917451/zach812,,,,,,,,,,,,,,,,,,,,,,,,,
62,"['python-3.x', 'rotation', 'alignment', 'coordinates', 'computational-geometry']",False,27,1,0,1662361387,1662280804,1662326184.0,73597931,CC BY-SA 4.0,https://stackoverflow.com/questions/73597931/how-to-make-code-parametric-to-make-geometry-aligned-in-python,How to make code parametric to make geometry aligned in Python?,83,17289097,registered,,https://www.gravatar.com/avatar/8abad1f33514fc7319823c4682f4d399?s=256&d=identicon&r=PG,Urvesh,https://stackoverflow.com/users/17289097/urvesh,,,,,,,,,,,,,,,,,,,,,,,,,
63,"['eclipse', 'intellij-idea', 'akka']",True,18,1,0,1662361372,1662288812,1662361372.0,73598757,CC BY-SA 4.0,https://stackoverflow.com/questions/73598757/number-of-dispatcher-threads-created-in-akka-viewing-akka-actors-in-an-ide,Number of dispatcher threads created in Akka &amp; Viewing Akka Actors in an IDE,53,12724927,registered,,https://www.gravatar.com/avatar/ab3a7a93e26d60dcbe8989123ef4221e?s=256&d=identicon&r=PG&f=1,Simha,https://stackoverflow.com/users/12724927/simha,,,73603282.0,,,,,,,,,,,,,,,,,,,,,,
64,"['django', 'django-rest-framework', 'httpresponse', 'http-redirect']",False,15,0,0,1662361370,1662331824,1662361370.0,73603292,CC BY-SA 4.0,https://stackoverflow.com/questions/73603292/passing-serializer-data-in-django-httpresponseredirect,Passing serializer data in Django httpresponseredirect,140,12601926,registered,,https://lh5.googleusercontent.com/-oWVzc7TkJjU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfWNjJt9NGgDgmAe_KQR9VVeBnMPQ/photo.jpg?sz=256,sajeyks mwangi,https://stackoverflow.com/users/12601926/sajeyks-mwangi,,,,,,,,,,,,,,,,,,,,,,,,,
65,"['javascript', 'arrays', 'vue.js', 'mobile', 'frontend']",False,31,0,0,1662361212,1662333453,1662361212.0,73603402,CC BY-SA 4.0,https://stackoverflow.com/questions/73603402/can-a-function-based-on-1-2-3-4-stepping-a-array-of-components-work-different,"Can a function based on [1,2,3,4] stepping a Array of components work different in Mobile than Desktop?",207,17655903,registered,,https://lh3.googleusercontent.com/a-/AOh14Ghp_BP6yCN4mzCzZFku__kC6jiiPxkAH7XHHARg7vo=k-s256,Tomas Gil Amoedo,https://stackoverflow.com/users/17655903/tomas-gil-amoedo,,,,,,,,,,,,,,,,,,,,,,,,,
66,"['c#', 'wpf', 'xaml', 'datagrid', 'datagridrow']",False,36,1,1,1662361176,1662318986,1662361176.0,73602148,CC BY-SA 4.0,https://stackoverflow.com/questions/73602148/how-to-change-datagridrow-backcolor-based-on-isselected-property,How to change datagridrow backcolor based on &quot;IsSelected&quot; property?,179,4455882,registered,48.0,https://www.gravatar.com/avatar/2e48b34fe6568d288133f62d438f1134?s=256&d=identicon&r=PG&f=1,busarider29,https://stackoverflow.com/users/4455882/busarider29,,,,,,,,,,,,,,,,,,,,,,,,,
67,"['vb.net', 'file']",False,26,0,0,1662361159,1662315332,1662361159.0,73601777,CC BY-SA 4.0,https://stackoverflow.com/questions/73601777/read-the-whole-file-into-an-array-replace-one-of-the-elements-of-that-array-th,"Read the whole file into an array, replace one of the elements of that array, then write the whole file again. Text ends up the same",1,19858541,registered,,https://lh3.googleusercontent.com/a/AItbvmnWCigFnzv4NHyyIKojD5-plqwb1wOEq5KbdPaR=k-s256,PoctorDepper,https://stackoverflow.com/users/19858541/poctordepper,,,,,,,,,,,,,,,,,,,,,,,,,
68,['vega-lite'],False,10,1,0,1662361156,1662318384,1662318702.0,73602083,CC BY-SA 4.0,https://stackoverflow.com/questions/73602083/vegalite-split-slices-and-aggregate-by-ranges,VegaLite Split Slices and aggregate by ranges,424,7249301,registered,,https://i.stack.imgur.com/w9osk.jpg?s=256&g=1,Ido Segal,https://stackoverflow.com/users/7249301/ido-segal,,,,,,,,,,,,,,,,,,,,,,,,,
69,"['c#', 'unity3d', 'quaternions']",False,29,1,1,1662361135,1662307839,,73600911,CC BY-SA 4.0,https://stackoverflow.com/questions/73600911/how-can-i-do-a-rotation-to-the-target-point-from-right,How can I do a rotation to the target point from right?,45,18746271,registered,,https://www.gravatar.com/avatar/1afdec0dc4bb87a3ee1b586adbacdf33?s=256&d=identicon&r=PG,erenjeager,https://stackoverflow.com/users/18746271/erenjeager,,,,,,,,,,,,,,,,,,,,,,,,,
70,"['android', 'flutter', 'kotlin', 'gradle', 'android-gradle-plugin']",False,23,1,0,1662361114,1662324907,1662361114.0,73602767,CC BY-SA 4.0,https://stackoverflow.com/questions/73602767/cant-run-flutter-app-errorexecution-failed-for-task-appcompiledebugkotlin,"Cant Run Flutter App, Error:Execution failed for task &#39;:app:compileDebugKotlin&#39;",1,12902995,registered,,https://www.gravatar.com/avatar/8552a9e22f8c29d7469debc197f127b9?s=256&d=identicon&r=PG&f=1,yjani1999,https://stackoverflow.com/users/12902995/yjani1999,,,,,,,,,,,,,,,,,,,,,,,,,
71,"['templates', 'variables', 'groovy', 'jmeter']",False,26,1,0,1662361074,1662307912,1662311415.0,73600918,CC BY-SA 4.0,https://stackoverflow.com/questions/73600918/how-is-this-jmeter-variables-as-template-possible,How is this JMeter variables as template possible?,17343,2125837,registered,83.0,https://www.gravatar.com/avatar/760b6ec2b6e1cba2b0218178425f4cde?s=256&d=identicon&r=PG,xpt,https://stackoverflow.com/users/2125837/xpt,,,,,,,,,,,,,,,,,,,,,,,,,
72,"['linux', 'bash']",True,53,2,1,1662361058,1662299157,,73599911,CC BY-SA 4.0,https://stackoverflow.com/questions/73599911/retain-original-suffix-in-piped-command-chain,Retain original suffix in piped command chain,139,4680890,registered,,https://www.gravatar.com/avatar/98a70ebedf70e946db27d2d6cf7e23a0?s=256&d=identicon&r=PG&f=1,Ziggy000,https://stackoverflow.com/users/4680890/ziggy000,,,73600669.0,,,,,,,,,,,,,,,,,,,,,,
73,"['reactjs', 'babel-jest']",False,24,0,0,1662361046,1662294563,1662361046.0,73599407,CC BY-SA 4.0,https://stackoverflow.com/questions/73599407/failed-to-run-test-case-jest-mock-is-not-a-function,Failed to run test case: jest.mock is not a function,232,9367770,registered,,https://i.stack.imgur.com/ig6rV.jpg?s=256&g=1,Chandler Bing,https://stackoverflow.com/users/9367770/chandler-bing,,,,,,,,,,,,,,,,,,,,,,,,,
74,"['wordpress', 'npm', 'webpack', 'hadoop-yarn', 'production']",False,38,1,0,1662360910,1662249732,1662325324.0,73596079,CC BY-SA 4.0,https://stackoverflow.com/questions/73596079/wp-strap-wordpress-plugin-boilerplate-prod-output-is-empty,Wp-strap Wordpress plugin boilerplate prod output is empty,99,13957130,registered,,https://lh3.googleusercontent.com/a-/AOh14GjebS0ERzu9p8TWpgvhov9LA0GLoEbquzs1XyJg=k-s256,Ion T,https://stackoverflow.com/users/13957130/ion-t,,,,,,,,,,,,,,,,,,,,,,,,,
75,"['python', 'python-3.x']",True,41,2,5,1662360851,1662330611,1662353667.0,73603209,CC BY-SA 4.0,https://stackoverflow.com/questions/73603209/is-the-a-way-to-condense-this-into-a-for-function-each-button-obviously-has-to,"Is the a way to condense this into a FOR function, each button obviously has to match the number output",53,19918389,registered,,https://lh3.googleusercontent.com/a/AItbvmnhBsmelrP_eqKjs4CWzDwAZ6D5HhLFhVMc1Rjp=k-s256,Lucas Gutheim,https://stackoverflow.com/users/19918389/lucas-gutheim,,,73605522.0,,,,,,,,,,,,,,,,,,,,,,
76,['php'],False,22,0,-1,1662360821,1662301259,1662360821.0,73600134,,https://stackoverflow.com/questions/73600134/how-to-solve-php-302-error-during-redirect-external-url,How to solve php 302 error during redirect external url,1,19916491,registered,,https://lh3.googleusercontent.com/a-/AFdZucqY4TuH1g6BnbrUuOsd_liyw65gsO1c2Fe1WOgg=k-s256,Thamarai TAMIL,https://stackoverflow.com/users/19916491/thamarai-tamil,1662361029.0,Duplicate,,,,,,,,,,,,,,,,,,,,,,,
77,"['python', 'wkhtmltopdf', 'pdfkit']",False,23,1,0,1662360724,1662299655,1662308066.0,73599970,CC BY-SA 4.0,https://stackoverflow.com/questions/73599970/how-to-solve-wkhtmltopdf-reported-an-error-exit-with-code-1-due-to-network-err,How to solve &quot;wkhtmltopdf reported an error: Exit with code 1 due to network error: ProtocolUnknownError&quot; in python pdfkit,1498,5132860,registered,25.0,https://i.stack.imgur.com/QGgxk.png?s=256&g=1,Nori,https://stackoverflow.com/users/5132860/nori,,,,,,,,,,,,,,,,,,,,,,,,,
78,"['python', 'visual-studio-code', 'pylance', 'vscode-python']",False,23,1,1,1662360564,1662298022,,73599783,CC BY-SA 4.0,https://stackoverflow.com/questions/73599783/vscode-pylance-auto-import-incorrect-root-path,vscode/pylance auto-import incorrect root path,65,13885312,registered,,https://www.gravatar.com/avatar/c713c07f100dda24726f102803b15712?s=256&d=identicon&r=PG&f=1,Anton M.,https://stackoverflow.com/users/13885312/anton-m,,,,,,,,,,,,,,,,,,,,,,,,,
79,['godot'],False,20,1,1,1662360537,1662320764,1662325026.0,73602341,CC BY-SA 4.0,https://stackoverflow.com/questions/73602341/godot-pixelated-image,Godot pixelated image,1478,1591222,registered,61.0,https://i.stack.imgur.com/XOZX8.jpg?s=256&g=1,durdenk,https://stackoverflow.com/users/1591222/durdenk,,,,,,,,,,,,,,,,,,,,,,,,,
80,['dagster'],False,31,0,0,1662360477,1662311023,1662360477.0,73601292,CC BY-SA 4.0,https://stackoverflow.com/questions/73601292/how-to-specify-use-idempotent-date-of-execution-within-dagster-assets-jobs,How to specify/use idempotent &quot;date of execution&quot; within dagster assets/jobs?,1752,4375983,registered,93.0,https://www.gravatar.com/avatar/06b86a36a26e05db28034d8725d06675?s=256&d=identicon&r=PG&f=1,Imad,https://stackoverflow.com/users/4375983/imad,,,,,,,,,,,,,,,,,,,,,,,,,
81,"['python', 'selenium', 'twitter', 'duplicates', 'bots']",False,25,0,-1,1662360444,1662285152,1662360444.0,73598381,CC BY-SA 4.0,https://stackoverflow.com/questions/73598381/unable-to-create-a-loop-automate-a-bot-in-python-it-gives-a-error-code-187,"Unable to create a loop/automate a bot in python. It gives a error [{&#39;code&#39;: 187, &#39;message&#39;: &#39;Status is a duplicate.&#39;}]",11,19910170,registered,,https://www.gravatar.com/avatar/2ecd50760eb9a5d19406c38880b7e82f?s=256&d=identicon&r=PG,Carlos Abundancia,https://stackoverflow.com/users/19910170/carlos-abundancia,,,,,,,,,,,,,,,,,,,,,,,,,
82,['ffmpeg'],False,18,0,1,1662360438,1662321501,1662360438.0,73602429,CC BY-SA 4.0,https://stackoverflow.com/questions/73602429/i-have-created-a-commandlist-but-when-i-run-ffmpeg-it-says-not-defined-does-t,I have created a commandlist but when I run ffmpeg() it says not defined. Does the ffmpeg() needs the commandlist nested or am I missing something?,11,19917754,registered,,https://www.gravatar.com/avatar/4bf3f978715a6a56028f49ff0baba4ee?s=256&d=identicon&r=PG,jiraiya_sensei,https://stackoverflow.com/users/19917754/jiraiya-sensei,,,,,,,,,,,,,,,,,,,,,,,,,
83,['simd'],True,42,2,2,1662360427,1662333799,1662360427.0,73603420,CC BY-SA 4.0,https://stackoverflow.com/questions/73603420/can-adjacent-transform-be-speed-up-over-zip-transform,Can adjacent transform be speed up over zip transform?,946,11998382,registered,,https://www.gravatar.com/avatar/0945460622978e0d8841c5e21bcc7ed9?s=256&d=identicon&r=PG&f=1,Tom Huntington,https://stackoverflow.com/users/11998382/tom-huntington,,,73604068.0,,,,,,,,,,,,,,,,,,,,,,
84,"['python', 'list', 'input']",False,29,2,0,1662360221,1662315425,1662338382.0,73601788,CC BY-SA 4.0,https://stackoverflow.com/questions/73601788/appending-limited-inputs-to-the-list,Appending limited inputs to the list,51,14138987,registered,,https://graph.facebook.com/3403091186400462/picture?type=large,Stainler,https://stackoverflow.com/users/14138987/stainler,,,,,,,,,,,,,,,,,,,,,,,,,
85,"['reactjs', 'typescript', 'react-hooks', 'react-table', 'react-table-v7']",True,26,1,2,1662360201,1662320066,1662322248.0,73602265,CC BY-SA 4.0,https://stackoverflow.com/questions/73602265/react-declaration-merging-for-react-table-types-doesnt-work-property-doesnt,React: declaration merging for react-table types doesn&#39;t work. Property doesn&#39;t exist on type &#39;TableInstance&#39;,645,8683646,registered,0.0,https://www.gravatar.com/avatar/36878cd25773fdf10558202385813ae0?s=256&d=identicon&r=PG&f=1,D.Zet,https://stackoverflow.com/users/8683646/d-zet,,,,,,,,,,,,,,,,,,,,,,,,,
86,"['java', 'spring-boot', 'junit5']",False,44,1,1,1662360074,1662285871,1662360074.0,73598464,CC BY-SA 4.0,https://stackoverflow.com/questions/73598464/how-to-run-junit5-tests-programmatically-under-spring-boot-project,How to run Junit5 tests programmatically under Spring Boot project?,463,11632725,registered,,https://i.stack.imgur.com/s15dw.jpg?s=256&g=1,Alexander  Tukanov,https://stackoverflow.com/users/11632725/alexander-tukanov,,,,,,,,,,,,,,,,,,,,,,,,,
87,"['flutter', 'flutter-routes']",False,26,0,0,1662360048,1662292110,1662360048.0,73599119,CC BY-SA 4.0,https://stackoverflow.com/questions/73599119/flutter-auto-route-delegate-and-defaultrouteparser-functions-not-exists,Flutter auto_route delegate and defaultRouteParser functions not exists,1935,12695188,registered,,https://i.stack.imgur.com/gVjvK.png?s=256&g=1,genericUser,https://stackoverflow.com/users/12695188/genericuser,,,,,,,,,,,,,,,,,,,,,,,,,
88,"['typescript', 'react-redux', 'redux-toolkit', 'primereact']",False,21,1,1,1662360040,1662323725,1662353067.0,73602672,CC BY-SA 4.0,https://stackoverflow.com/questions/73602672/i-got-an-error-a-non-serializable-value-was-detected-in-the-state-which-is-con,I got an error &quot;A non-serializable value was detected in the state&quot; which is connected to date from Calendar component,420,15255487,registered,,https://www.gravatar.com/avatar/0b0fb6027618464a0b0a5b40faaed409?s=256&d=identicon&r=PG&f=1,marcinb1986,https://stackoverflow.com/users/15255487/marcinb1986,,,,,,,,,,,,,,,,,,,,,,,,,
89,"['node.js', 'typescript', 'environment-variables', 'nestjs']",True,16,1,0,1662360036,1662292419,1662360036.0,73599150,CC BY-SA 4.0,https://stackoverflow.com/questions/73599150/nestjs-env-variable-undefined-before-class-definition,nestjs env variable undefined before class definition,1425,2668182,registered,97.0,https://i.stack.imgur.com/JPaqa.png?s=256&g=1,Mevia,https://stackoverflow.com/users/2668182/mevia,,,,,,,,,,,,,,,,,,,,,,,,,
90,"['r', 'ggplot2']",False,29,1,0,1662360000,1662335344,,73603506,CC BY-SA 4.0,https://stackoverflow.com/questions/73603506/combine-two-correlation-statistics-into-one-heatmap-using-ggplot-geom-tile,Combine two correlation statistics into one heatmap using ggplot geom_tile,127,12946698,registered,,https://www.gravatar.com/avatar/bc0e02970c0f5e3e48adc0ce32676063?s=256&d=identicon&r=PG&f=1,celilati,https://stackoverflow.com/users/12946698/celilati,,,,,,,,,,,,,,,,,,,,,,,,,
