,is_accepted,score,last_activity_date,last_edit_date,creation_date,answer_id,question_id,content_license,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,owner.accept_rate,community_owned_date
90,False,0,2022-09-06 00:29:28,2022-09-06 00:29:28,2022-09-05 22:40:39,73615226,48131363,CC BY-SA 4.0,3442,4256346,registered,https://www.gravatar.com/avatar/b7a3489b9a5ab38615c841d4cd96efe9?s=256&d=identicon&r=PG&f=1,Jasha,https://stackoverflow.com/users/4256346/jasha,,
91,False,0,2022-09-06 00:29:16,2022-09-06 00:29:16,2022-09-05 06:17:39,73605202,73590247,CC BY-SA 4.0,17021,881441,registered,https://i.stack.imgur.com/Ktk8b.jpg?s=256&g=1,Stephen Quan,https://stackoverflow.com/users/881441/stephen-quan,,
92,False,0,2022-09-06 00:28:59,2022-09-06 00:28:59,2022-09-05 21:01:02,73614633,58124864,CC BY-SA 4.0,1,7124139,registered,https://lh6.googleusercontent.com/-z7FLNsXiTX0/AAAAAAAAAAI/AAAAAAAAAMk/WVc2Iq0HX0U/photo.jpg?sz=256,Денис Катриченко,https://stackoverflow.com/users/7124139/%d0%94%d0%b5%d0%bd%d0%b8%d1%81-%d0%9a%d0%b0%d1%82%d1%80%d0%b8%d1%87%d0%b5%d0%bd%d0%ba%d0%be,,
93,True,1,2022-09-06 00:19:40,2022-09-06 00:19:40,2022-09-05 04:09:35,73604466,73604324,CC BY-SA 4.0,387,14772619,registered,https://lh4.googleusercontent.com/-jNKSogRDOzQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckbaBthhhuQK9clajRovv3I6sFi3w/s96-c/photo.jpg?sz=256,dimich,https://stackoverflow.com/users/14772619/dimich,,
94,False,5,2022-09-06 00:16:47,2022-09-06 00:16:47,2022-09-05 17:30:00,73612883,73611934,CC BY-SA 4.0,41906,2707792,registered,https://i.stack.imgur.com/hjDjB.png?s=256&g=1,Andrey Tyukin,https://stackoverflow.com/users/2707792/andrey-tyukin,100.0,
95,False,-2,2022-09-06 00:13:50,2022-09-06 00:13:50,2022-09-05 21:06:03,73614666,5316206,CC BY-SA 4.0,1,7917157,registered,https://www.gravatar.com/avatar/3fcb95b8dfe23c7d93af165bc67b872d?s=256&d=identicon&r=PG&f=1,Dave,https://stackoverflow.com/users/7917157/dave,,
96,False,1,2022-09-06 00:06:11,2022-09-06 00:06:11,2022-09-05 23:05:53,73615333,73614766,CC BY-SA 4.0,540,3092847,registered,https://www.gravatar.com/avatar/9151a4663bc8adc0aa9c51bcb7e03475?s=256&d=identicon&r=PG&f=1,GRIV,https://stackoverflow.com/users/3092847/griv,,
97,True,2,2022-09-06 00:02:20,2022-09-06 00:02:20,2022-09-05 21:18:24,73614750,73613758,CC BY-SA 4.0,62404,1851712,registered,https://www.gravatar.com/avatar/37d341e1389813471ddcec85970752a6?s=256&d=identicon&r=PG,Henrik,https://stackoverflow.com/users/1851712/henrik,77.0,
98,False,1,2022-09-06 00:00:48,2022-09-06 00:00:48,2022-09-05 17:22:34,73612836,73612563,CC BY-SA 4.0,238137,516548,registered,https://www.gravatar.com/avatar/d8d6b7cb1d943bc7a2f00c390be3fe97?s=256&d=identicon&r=PG,G. Grothendieck,https://stackoverflow.com/users/516548/g-grothendieck,,
99,False,0,2022-09-05 23:58:34,,2022-09-05 23:58:34,73615544,73603790,CC BY-SA 4.0,17,19142056,registered,https://www.gravatar.com/avatar/eaaa2dc19e8035b377774651c3f640fe?s=256&d=identicon&r=PG,Callum,https://stackoverflow.com/users/19142056/callum,,
100,False,0,2022-09-05 23:58:23,,2022-09-05 23:58:23,73615543,73611695,CC BY-SA 4.0,26,19926805,registered,https://lh3.googleusercontent.com/a/AItbvmle6DqVWXUQImsBrcd7wRX1g0QrScPnV40pO58e=k-s256,Anker,https://stackoverflow.com/users/19926805/anker,,
101,False,-1,2022-09-05 23:58:02,,2022-09-05 23:58:02,73615540,73613489,CC BY-SA 4.0,1,14337208,registered,https://www.gravatar.com/avatar/543069a75374eaeefddf9080b894cb71?s=256&d=identicon&r=PG&f=1,Arthur Passos,https://stackoverflow.com/users/14337208/arthur-passos,,
102,False,0,2022-09-05 23:57:48,,2022-09-05 23:57:48,73615539,73605593,CC BY-SA 4.0,3078,4779472,registered,https://lh5.googleusercontent.com/-918sSljPOLU/AAAAAAAAAAI/AAAAAAAAABA/JrpaeNI9JiM/photo.jpg?sz=256,Rohit Gupta,https://stackoverflow.com/users/4779472/rohit-gupta,89.0,
103,False,0,2022-09-05 23:56:45,,2022-09-05 23:56:45,73615533,15121451,CC BY-SA 4.0,35,12828357,registered,https://lh4.googleusercontent.com/-RBmEzjIQkSY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcD1NGJPY4iQbW9f4a1aa7IAYWNuA/photo.jpg?sz=256,Sun Soul,https://stackoverflow.com/users/12828357/sun-soul,,
104,False,0,2022-09-05 23:56:39,,2022-09-05 23:56:39,73615532,49933952,CC BY-SA 4.0,7865,766855,registered,https://www.gravatar.com/avatar/322fe0da26cfd08f32ee539e7ca219b1?s=256&d=identicon&r=PG,Camilo Silva,https://stackoverflow.com/users/766855/camilo-silva,100.0,
105,False,0,2022-09-05 23:56:22,,2022-09-05 23:56:22,73615531,6140278,CC BY-SA 4.0,11,17413634,registered,https://i.stack.imgur.com/6L9rx.jpg?s=256&g=1,Mehdi Salimi,https://stackoverflow.com/users/17413634/mehdi-salimi,,
106,False,0,2022-09-05 23:56:17,,2022-09-05 23:56:17,73615529,67094213,CC BY-SA 4.0,848,5153063,registered,https://www.gravatar.com/avatar/6b69d8569532cfcc74468c599c20d20e?s=256&d=identicon&r=PG&f=1,Robert,https://stackoverflow.com/users/5153063/robert,60.0,
107,False,0,2022-09-05 23:55:53,,2022-09-05 23:55:53,73615526,73615194,CC BY-SA 4.0,455,12996405,registered,https://www.gravatar.com/avatar/3c0449404f3d8e56a9a4972d7833a358?s=256&d=identicon&r=PG,Caleb,https://stackoverflow.com/users/12996405/caleb,,
108,True,1,2022-09-05 23:55:36,,2022-09-05 23:55:36,73615522,73615468,CC BY-SA 4.0,78,19447792,registered,https://lh3.googleusercontent.com/a-/AOh14GjBuBS2ydmsEj7xMb3rDICvpVqw__dgfIyIMBkS=k-s256,Rodney_RWR,https://stackoverflow.com/users/19447792/rodney-rwr,,
109,True,1,2022-09-05 23:55:17,,2022-09-05 23:55:17,73615519,73615327,CC BY-SA 4.0,871899,19068,registered,https://www.gravatar.com/avatar/1d2d3229ed1961d2bd81853242493247?s=256&d=identicon&r=PG,Quentin,https://stackoverflow.com/users/19068/quentin,,
110,False,1,2022-09-05 23:54:51,2022-09-05 23:54:51,2022-09-05 23:43:23,73615488,73615259,CC BY-SA 4.0,824142,14860,registered,https://i.stack.imgur.com/vXG1F.png?s=256&g=1,paxdiablo,https://stackoverflow.com/users/14860/paxdiablo,100.0,
111,False,0,2022-09-05 23:54:23,,2022-09-05 23:54:23,73615515,73615475,CC BY-SA 4.0,628,15592363,registered,https://i.stack.imgur.com/9lQAx.jpg?s=256&g=1,Luis Alejandro Vargas Ramos,https://stackoverflow.com/users/15592363/luis-alejandro-vargas-ramos,,
112,False,0,2022-09-05 23:53:54,,2022-09-05 23:53:54,73615514,73614988,CC BY-SA 4.0,32921,635245,registered,https://i.stack.imgur.com/VhqkO.png?s=256&g=1,Robert Hijmans,https://stackoverflow.com/users/635245/robert-hijmans,,
113,False,0,2022-09-05 23:53:35,,2022-09-05 23:53:35,73615512,73615418,CC BY-SA 4.0,35773,5193536,registered,https://i.stack.imgur.com/ZGlox.png?s=256&g=1,nbk,https://stackoverflow.com/users/5193536/nbk,,
114,False,0,2022-09-05 23:52:40,,2022-09-05 23:52:40,73615508,73610602,CC BY-SA 4.0,107127,6277151,registered,https://lh3.googleusercontent.com/-IiQqGfyhC7o/AAAAAAAAAAI/AAAAAAAAAbc/VpCYOZzASQc/photo.jpg?sz=256,tony19,https://stackoverflow.com/users/6277151/tony19,,
115,True,1,2022-09-05 23:51:15,,2022-09-05 23:51:15,73615506,73615275,CC BY-SA 4.0,2141,3086836,registered,https://i.stack.imgur.com/AHhRH.jpg?s=256&g=1,Aman B,https://stackoverflow.com/users/3086836/aman-b,67.0,
116,False,1,2022-09-05 23:51:13,2022-09-05 23:51:13,2022-09-05 19:58:23,73614146,73611442,CC BY-SA 4.0,14555,17949945,registered,https://i.stack.imgur.com/KeHyQ.jpg?s=256&g=1,Alexander Ivanchenko,https://stackoverflow.com/users/17949945/alexander-ivanchenko,,
117,False,0,2022-09-05 23:50:42,,2022-09-05 23:50:42,73615504,73611766,CC BY-SA 4.0,26,3248782,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,lizardburns,https://stackoverflow.com/users/3248782/lizardburns,,
118,False,0,2022-09-05 23:49:58,2022-09-05 23:49:58,2022-09-05 23:30:23,73615427,73615259,CC BY-SA 4.0,2860,832009,registered,https://www.gravatar.com/avatar/009fa7a90fa08dc24fee138fb8d04fa4?s=256&d=identicon&r=PG,QuentinUK,https://stackoverflow.com/users/832009/quentinuk,,
119,False,0,2022-09-05 23:49:56,,2022-09-05 23:49:56,73615501,73074771,CC BY-SA 4.0,11,11417051,registered,https://lh5.googleusercontent.com/-6f8Rvr7ChyY/AAAAAAAAAAI/AAAAAAAAACk/PMhwHh62vHE/photo.jpg?sz=256,Faruk Ada,https://stackoverflow.com/users/11417051/faruk-ada,,
120,False,1,2022-09-05 23:49:06,2022-09-05 23:49:06,2022-09-05 22:08:07,73615044,73614979,CC BY-SA 4.0,1724,17592432,registered,https://www.gravatar.com/avatar/35a7326d2435d78881edaf3e539712c3?s=256&d=identicon&r=PG,Fe2O3,https://stackoverflow.com/users/17592432/fe2o3,,
121,False,0,2022-09-05 23:48:08,2022-09-05 23:48:08,2022-09-05 17:01:28,73612635,73603927,CC BY-SA 4.0,13,19919288,registered,https://www.gravatar.com/avatar/1cd8448f36efae567400e4a246178c20?s=256&d=identicon&r=PG,TenseSnake9,https://stackoverflow.com/users/19919288/tensesnake9,,
122,False,0,2022-09-05 23:46:24,,2022-09-05 23:46:24,73615494,73615352,CC BY-SA 4.0,8445,2193968,registered,https://www.gravatar.com/avatar/1beed39f2b04409ff584a0af1d59325c?s=256&d=identicon&r=PG,Jerry Jeremiah,https://stackoverflow.com/users/2193968/jerry-jeremiah,,
123,True,0,2022-09-05 23:46:13,2022-09-05 23:46:13,2022-09-05 23:45:08,73615493,73615441,CC BY-SA 4.0,16,12092243,registered,https://lh3.googleusercontent.com/-MFjEy6pAxbE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcVpca_4VmkVM67AIs6DCyh9F0qeg/photo.jpg?sz=256,Antonio Contreras,https://stackoverflow.com/users/12092243/antonio-contreras,,
124,False,0,2022-09-05 23:44:41,,2022-09-05 23:44:41,73615492,42522442,CC BY-SA 4.0,5828,191438,registered,https://www.gravatar.com/avatar/64bc17b57ffcff98e96702f1216d8be6?s=256&d=identicon&r=PG,spiffytech,https://stackoverflow.com/users/191438/spiffytech,62.0,
125,False,-2,2022-09-05 23:43:04,,2022-09-05 23:43:04,73615485,73614719,CC BY-SA 4.0,1,19926916,registered,https://lh3.googleusercontent.com/a/AItbvmmt263CHieF14Ax8_OasXPWgeHNiTQU0Z3Wfec_=k-s256,DeVYuvi,https://stackoverflow.com/users/19926916/devyuvi,,
126,False,0,2022-09-05 23:42:41,,2022-09-05 23:42:41,73615482,73606389,CC BY-SA 4.0,3078,4779472,registered,https://lh5.googleusercontent.com/-918sSljPOLU/AAAAAAAAAAI/AAAAAAAAABA/JrpaeNI9JiM/photo.jpg?sz=256,Rohit Gupta,https://stackoverflow.com/users/4779472/rohit-gupta,89.0,
127,False,0,2022-09-05 23:42:20,,2022-09-05 23:42:20,73615481,8615240,CC BY-SA 4.0,353,653707,registered,https://www.gravatar.com/avatar/8fe589233aa313afbe106b1e720a8e0d?s=256&d=identicon&r=PG,Aram,https://stackoverflow.com/users/653707/aram,,
128,False,1,2022-09-05 23:42:15,,2022-09-05 23:42:15,73615480,73615314,CC BY-SA 4.0,3968,19198337,registered,https://i.stack.imgur.com/CyfoN.png?s=256&g=1,Mohamed Desouky,https://stackoverflow.com/users/19198337/mohamed-desouky,,
129,False,0,2022-09-05 23:41:15,,2022-09-05 23:41:15,73615476,73597412,CC BY-SA 4.0,730,9698517,registered,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256,Christopher Chianelli,https://stackoverflow.com/users/9698517/christopher-chianelli,,
130,True,1,2022-09-05 23:40:46,,2022-09-05 23:40:46,73615474,73615442,CC BY-SA 4.0,70,3822586,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,Jesson Foo,https://stackoverflow.com/users/3822586/jesson-foo,,
131,False,0,2022-09-05 23:40:38,,2022-09-05 23:40:38,73615473,50583967,CC BY-SA 4.0,3237,5017391,registered,https://i.stack.imgur.com/qrNI6.jpg?s=256&g=1,Boris Yakubchik,https://stackoverflow.com/users/5017391/boris-yakubchik,,
132,False,0,2022-09-05 23:40:36,,2022-09-05 23:40:36,73615472,73606619,CC BY-SA 4.0,20535,5747944,registered,https://i.stack.imgur.com/yCMUh.jpg?s=256&g=1,sytech,https://stackoverflow.com/users/5747944/sytech,,
133,False,0,2022-09-05 23:40:26,,2022-09-05 23:40:26,73615471,68884005,CC BY-SA 4.0,1,17643380,registered,https://www.gravatar.com/avatar/d26eb8074c3e6d2eb707f720c2047850?s=256&d=identicon&r=PG,WhimsicalWombat,https://stackoverflow.com/users/17643380/whimsicalwombat,,
134,False,0,2022-09-05 23:40:22,2022-09-05 23:40:22,2022-09-05 23:16:45,73615377,73614221,CC BY-SA 4.0,7278,4882692,registered,https://i.stack.imgur.com/s1med.jpg?s=256&g=1,Takis,https://stackoverflow.com/users/4882692/takis,,
135,False,2,2022-09-05 23:40:20,,2022-09-05 23:40:20,73615470,73615293,CC BY-SA 4.0,57122,1553090,registered,https://i.stack.imgur.com/Wj4s1.png?s=256&g=1,paddy,https://stackoverflow.com/users/1553090/paddy,89.0,
136,False,0,2022-09-05 23:40:05,,2022-09-05 23:40:05,73615469,40704530,CC BY-SA 4.0,9961,4269535,registered,https://www.gravatar.com/avatar/a0e8bd880c777ccc4b7674c50f5ed72f?s=256&d=identicon&r=PG,Erick Ramirez,https://stackoverflow.com/users/4269535/erick-ramirez,,
137,False,0,2022-09-05 23:39:30,2022-09-05 23:39:30,2022-09-05 18:24:48,73613400,73607663,CC BY-SA 4.0,43910,6482561,registered,https://www.gravatar.com/avatar/9cd2b0768a40f668d90cf6f2b8b17caa?s=256&d=identicon&r=PG,Vladimir Botka,https://stackoverflow.com/users/6482561/vladimir-botka,,
138,False,0,2022-09-05 23:39:18,2022-09-05 23:39:18,2022-09-05 21:33:35,73614845,73612742,CC BY-SA 4.0,5309,496854,registered,https://www.gravatar.com/avatar/5bc02af004b42e4b8da40f42ca422ac0?s=256&d=identicon&r=PG,user496854,https://stackoverflow.com/users/496854/user496854,61.0,
139,False,0,2022-09-05 23:38:57,,2022-09-05 23:38:57,73615464,73409121,CC BY-SA 4.0,11,11417051,registered,https://lh5.googleusercontent.com/-6f8Rvr7ChyY/AAAAAAAAAAI/AAAAAAAAACk/PMhwHh62vHE/photo.jpg?sz=256,Faruk Ada,https://stackoverflow.com/users/11417051/faruk-ada,,
140,False,0,2022-09-05 23:38:41,,2022-09-05 23:38:41,73615463,73612399,CC BY-SA 4.0,148717,7108653,registered,https://i.stack.imgur.com/LH2EI.png?s=256&g=1,Tanaike,https://stackoverflow.com/users/7108653/tanaike,,
141,False,1,2022-09-05 23:38:18,,2022-09-05 23:38:18,73615460,73615418,CC BY-SA 4.0,1344,19174570,registered,https://www.gravatar.com/avatar/553aa3fe62b8453643f65b2396a9096c?s=256&d=identicon&r=PG,DannySlor,https://stackoverflow.com/users/19174570/dannyslor,,
142,False,0,2022-09-05 23:37:33,,2022-09-05 23:37:33,73615456,73615421,CC BY-SA 4.0,628,15592363,registered,https://i.stack.imgur.com/9lQAx.jpg?s=256&g=1,Luis Alejandro Vargas Ramos,https://stackoverflow.com/users/15592363/luis-alejandro-vargas-ramos,,
143,False,0,2022-09-05 23:36:46,,2022-09-05 23:36:46,73615455,73545449,CC BY-SA 4.0,15127,4700156,registered,https://i.stack.imgur.com/EVkWU.png?s=256&g=1,Rohit Singh,https://stackoverflow.com/users/4700156/rohit-singh,64.0,
144,False,0,2022-09-05 23:35:42,2022-09-05 23:35:42,2022-09-05 23:26:22,73615414,71792025,CC BY-SA 4.0,1,19926880,registered,https://www.gravatar.com/avatar/76e177775fb41b49ca94519c4a2ff59a?s=256&d=identicon&r=PG,user19926880,https://stackoverflow.com/users/19926880/user19926880,,
145,False,0,2022-09-05 23:35:32,,2022-09-05 23:35:32,73615453,28567166,CC BY-SA 4.0,1,17944744,registered,https://www.gravatar.com/avatar/b35aaba6fd20da9a47b0455b2ac3dbaa?s=256&d=identicon&r=PG,manhole,https://stackoverflow.com/users/17944744/manhole,,
146,False,0,2022-09-05 23:35:03,,2022-09-05 23:35:03,73615451,17883661,CC BY-SA 4.0,18485,7366100,registered,https://www.gravatar.com/avatar/426e64e0d4a4ee822821a63c62424ddb?s=256&d=identicon&r=PG&f=1,markp-fuso,https://stackoverflow.com/users/7366100/markp-fuso,,
147,False,0,2022-09-05 23:34:43,,2022-09-05 23:34:43,73615449,73591208,CC BY-SA 4.0,36709,1273080,registered,https://www.gravatar.com/avatar/4cf74649b70fc946650115e0d5067ebe?s=256&d=identicon&r=PG,Petr Janeček,https://stackoverflow.com/users/1273080/petr-jane%c4%8dek,100.0,
148,False,-1,2022-09-05 23:34:31,,2022-09-05 23:34:31,73615447,73615399,CC BY-SA 4.0,70,3822586,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,Jesson Foo,https://stackoverflow.com/users/3822586/jesson-foo,,
149,False,0,2022-09-05 23:34:24,2022-09-05 23:34:24,2022-09-05 23:27:48,73615416,73368654,CC BY-SA 4.0,52,13612016,registered,https://lh3.googleusercontent.com/a-/AOh14Gh2rhaMtok4eOhuG_aej1Xkx7AX0oYaUQl9yQLtqR4=k-s256,Rorschach,https://stackoverflow.com/users/13612016/rorschach,,
150,False,0,2022-09-05 23:34:15,,2022-09-05 23:34:15,73615446,73360862,CC BY-SA 4.0,8556,958954,registered,https://www.gravatar.com/avatar/9087eda5f9c512d8a9703c6e4123ea5a?s=256&d=identicon&r=PG,Andreas Veithen,https://stackoverflow.com/users/958954/andreas-veithen,,
151,False,0,2022-09-05 23:33:08,,2022-09-05 23:33:08,73615443,73608171,CC BY-SA 4.0,1873,10839134,registered,https://www.gravatar.com/avatar/3fbc70a2b43a01c03bec0a499409d14d?s=256&d=identicon&r=PG&f=1,Dimitris Maragkos,https://stackoverflow.com/users/10839134/dimitris-maragkos,,
152,False,0,2022-09-05 23:32:42,,2022-09-05 23:32:42,73615440,54844983,CC BY-SA 4.0,23335,504963,registered,https://i.stack.imgur.com/xlYLo.jpg?s=256&g=1,Antarr Byrd,https://stackoverflow.com/users/504963/antarr-byrd,89.0,
153,False,0,2022-09-05 23:32:21,,2022-09-05 23:32:21,73615439,73492182,CC BY-SA 4.0,11,11417051,registered,https://lh5.googleusercontent.com/-6f8Rvr7ChyY/AAAAAAAAAAI/AAAAAAAAACk/PMhwHh62vHE/photo.jpg?sz=256,Faruk Ada,https://stackoverflow.com/users/11417051/faruk-ada,,
154,False,0,2022-09-05 23:32:20,,2022-09-05 23:32:20,73615438,73614622,CC BY-SA 4.0,49,9835217,registered,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256,Fabio,https://stackoverflow.com/users/9835217/fabio,,
155,True,0,2022-09-05 23:31:55,2022-09-05 23:31:55,2022-09-05 22:31:19,73615170,73615109,CC BY-SA 4.0,35773,5193536,registered,https://i.stack.imgur.com/ZGlox.png?s=256&g=1,nbk,https://stackoverflow.com/users/5193536/nbk,,
156,False,0,2022-09-05 23:31:27,,2022-09-05 23:31:27,73615435,72968119,CC BY-SA 4.0,1,19921607,registered,https://www.gravatar.com/avatar/59bf9f9a3146b92e9b9b9babb0cc6e98?s=256&d=identicon&r=PG,Sebbs128,https://stackoverflow.com/users/19921607/sebbs128,,
157,False,0,2022-09-05 23:31:03,,2022-09-05 23:31:03,73615432,73614208,CC BY-SA 4.0,407,13064606,registered,https://i.stack.imgur.com/QE7Gc.jpg?s=256&g=1,harundemir918,https://stackoverflow.com/users/13064606/harundemir918,,
158,True,1,2022-09-05 23:30:52,,2022-09-05 23:30:52,73615430,73615389,CC BY-SA 4.0,103707,3943312,registered,https://www.gravatar.com/avatar/fc00b38b94ca7b6f820622b0a8af8ded?s=256&d=identicon&r=PG,Sam Varshavchik,https://stackoverflow.com/users/3943312/sam-varshavchik,,
159,False,0,2022-09-05 23:30:32,,2022-09-05 23:30:32,73615429,48733000,CC BY-SA 4.0,191,9611924,registered,https://www.gravatar.com/avatar/765f9652bcb1f70f906454f380effbc0?s=256&d=identicon&r=PG&f=1,bieboebap,https://stackoverflow.com/users/9611924/bieboebap,,
160,False,0,2022-09-05 23:30:13,,2022-09-05 23:30:13,73615426,73615323,CC BY-SA 4.0,70,3822586,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,Jesson Foo,https://stackoverflow.com/users/3822586/jesson-foo,,
161,False,0,2022-09-05 23:30:02,,2022-09-05 23:30:02,73615425,73339108,CC BY-SA 4.0,9,14847366,registered,https://lh3.googleusercontent.com/a-/AOh14Gj0Ew2FrcmNGgomWuEVAhPr7cgVlt__hvESnuNu=k-s256,Carlos Valdes Web,https://stackoverflow.com/users/14847366/carlos-valdes-web,,
162,True,1,2022-09-05 23:29:59,,2022-09-05 23:29:59,73615424,73615313,CC BY-SA 4.0,8277,5086255,registered,https://i.stack.imgur.com/ebxcE.jpg?s=256&g=1,sahasrara62,https://stackoverflow.com/users/5086255/sahasrara62,,
163,False,0,2022-09-05 23:29:56,,2022-09-05 23:29:56,73615423,73611780,CC BY-SA 4.0,9961,4269535,registered,https://www.gravatar.com/avatar/a0e8bd880c777ccc4b7674c50f5ed72f?s=256&d=identicon&r=PG,Erick Ramirez,https://stackoverflow.com/users/4269535/erick-ramirez,,
164,False,0,2022-09-05 23:29:29,2022-09-05 23:29:29,2022-09-05 13:27:26,73610138,73609179,CC BY-SA 4.0,1,14908999,registered,https://i.stack.imgur.com/syhgk.jpg?s=256&g=1,M Adnan Naeem,https://stackoverflow.com/users/14908999/m-adnan-naeem,,
165,False,0,2022-09-05 23:29:24,,2022-09-05 23:29:24,73615419,60124690,CC BY-SA 4.0,149,6749757,registered,https://www.gravatar.com/avatar/e52a6e984f5e0b11ac656e76298d676a?s=256&d=identicon&r=PG&f=1,Nadav,https://stackoverflow.com/users/6749757/nadav,,
166,False,0,2022-09-05 23:29:03,2022-09-05 23:29:03,2022-09-05 14:37:18,73611036,73609179,CC BY-SA 4.0,7,8398910,registered,https://lh3.googleusercontent.com/-6Y3lJsdY3FI/AAAAAAAAAAI/AAAAAAAAAGY/uS_H2ixI5cU/photo.jpg?sz=256,Ahmed Mansour,https://stackoverflow.com/users/8398910/ahmed-mansour,,
167,False,1,2022-09-05 23:28:16,2022-09-05 23:28:16,2022-09-05 12:03:55,73609086,73604042,CC BY-SA 4.0,4362,401059,registered,https://www.gravatar.com/avatar/bad9a53bf9fb1eab27f66b04de0e092d?s=256&d=identicon&r=PG,Caesar,https://stackoverflow.com/users/401059/caesar,,
168,True,1,2022-09-05 23:27:02,2022-09-05 23:27:02,2022-09-05 22:51:30,73615284,73615210,CC BY-SA 4.0,243,14966581,registered,https://i.stack.imgur.com/ePTLk.jpg?s=256&g=1,Briuor,https://stackoverflow.com/users/14966581/briuor,,
169,False,0,2022-09-05 23:25:54,2022-09-05 23:25:54,2022-09-05 23:12:58,73615364,73615141,CC BY-SA 4.0,2932,3842598,registered,https://www.gravatar.com/avatar/468955b0edcf30e61a2937cb8b754a1a?s=256&d=identicon&r=PG&f=1,Christian,https://stackoverflow.com/users/3842598/christian,100.0,
170,False,0,2022-09-05 23:24:17,,2022-09-05 23:24:17,73615405,69348452,CC BY-SA 4.0,31,15768626,registered,https://i.stack.imgur.com/althl.jpg?s=256&g=1,SaadEttahiri,https://stackoverflow.com/users/15768626/saadettahiri,,
171,False,0,2022-09-05 23:24:12,,2022-09-05 23:24:12,73615404,73603646,CC BY-SA 4.0,91,1512076,registered,https://www.gravatar.com/avatar/14bc472e06a7b968a8dfc4f4eb6f37bd?s=256&d=identicon&r=PG,Jordin Vell,https://stackoverflow.com/users/1512076/jordin-vell,60.0,
172,True,0,2022-09-05 23:22:43,2022-09-05 23:22:43,2022-09-05 23:16:21,73615376,73615289,CC BY-SA 4.0,3741,74890,registered,https://www.gravatar.com/avatar/c663b11f765ec7d2ab67c2445fa71e12?s=256&d=identicon&r=PG,digitalbreed,https://stackoverflow.com/users/74890/digitalbreed,64.0,
